bin_3,nom_0,nom_1,nom_5,nom_6,nom_7,nom_8,nom_9,ord_3,ord_5,target,SalePrice,GarageArea,GrLivArea,1stFlrSF,1stFlrSF,TotalBsmtSF,LotArea
T,Blue,Circle,30a530eab,a26bedd00,9662106a7,14d9f495f,7e0262237,o,ke,0,162500.0,516.0,1232.0,1232.0,1232.0,1232.0,11120.0
F,Blue,Trapezoid,4464569ee,ae67aec36,d2a21ad4e,f3b896901,f1f881e1c,g,aO,0,412500.0,726.0,2668.0,1572.0,1572.0,1572.0,13688.0
T,Green,Polygon,9ba4e87a7,f14fe8bc5,fb41d6f9d,3d7700f42,8cb359c68,a,cG,0,220000.0,532.0,1541.0,1541.0,1541.0,1541.0,12182.0
F,Green,Square,e85ec20b5,642fcc7be,68edef966,e33c9683a,ba0bd4602,g,rZ,1,103200.0,0.0,882.0,882.0,882.0,882.0,5500.0
T,Blue,Square,91ea3e4dd,fc88900c4,bf899de6f,d01423561,901cfcc6c,h,tP,1,152000.0,216.0,1616.0,1149.0,1149.0,1149.0,5400.0
F,Blue,Square,30a15b6bd,fbbdfc611,bd9e34dc3,e9f3f8733,6cbec026d,d,ud,0,127500.0,0.0,1355.0,808.0,808.0,644.0,10106.0
T,Red,Polygon,f7821e391,e0664a4d3,0d07ef795,0ec45f250,276367107,h,PA,1,190000.0,303.0,1867.0,1867.0,1867.0,1617.0,10708.0
T,Green,Trapezoid,f7821e391,8fb440e53,fb41d6f9d,4b1543a82,1df628517,i,od,0,325624.0,789.0,2161.0,1610.0,1610.0,1582.0,10562.0
T,Green,Square,159a7306f,2d9852300,45818230a,8030601ca,79026b66a,c,tv,1,183500.0,440.0,1720.0,840.0,840.0,840.0,8244.0
F,Red,Star,e6f45aa26,71c68195d,b7ae7dc82,6b972b4e6,fc9058a05,g,aM,0,228000.0,511.0,1707.0,1707.0,1707.0,1686.0,16669.0
T,Blue,Square,488406659,718fd9453,45fd460a6,c09a0e552,72c4b707d,l,xy,1,128500.0,660.0,1382.0,854.0,854.0,720.0,12358.0
F,Blue,Trapezoid,321bf770e,c73e4dfe1,81fb45795,12f99703b,28abc0433,l,lx,1,215000.0,528.0,1656.0,1656.0,1656.0,1080.0,31770.0
F,Blue,Trapezoid,bdb9fef4a,20dc501c6,333b05914,1a4009324,49bb20e0d,g,Eg,1,239000.0,504.0,1767.0,1064.0,1064.0,1064.0,5306.0
F,Blue,Trapezoid,1e6cb96e8,89e65bb86,acedff31e,d1cc480eb,3389ec8c8,l,To,1,163000.0,504.0,1362.0,1362.0,1362.0,1362.0,10197.0
T,Green,Polygon,159a7306f,21e2c2d57,c4465b0df,c946d9ec7,3bdc7d50d,e,Qb,0,184000.0,616.0,1651.0,1651.0,1651.0,1606.0,12416.0
F,Blue,Trapezoid,be4578201,017eb57f0,d79621729,eb9a2b2d7,ce6539136,a,qv,1,243000.0,576.0,2158.0,2158.0,2158.0,1202.0,12615.0
T,Green,Polygon,4845cc770,dee9cf5e9,59de9c26a,0a18dc483,09ced9939,k,qv,1,211000.0,521.0,2060.0,1164.0,1164.0,1151.0,10029.0
F,Blue,Circle,f9d17bb93,fac5eff9e,f14ea9b76,9ca6eb700,abd88224b,b,uy,0,172500.0,451.0,1920.0,1252.0,1252.0,1052.0,13650.0
T,Blue,Polygon,40e0157b1,9abb2ac1a,8ed1c6155,37f5af3c4,b1c9e4047,f,MV,0,501837.0,1166.0,2234.0,2234.0,2234.0,2216.0,17423.0
T,Red,Triangle,5a94fc1d9,ec416c384,70363b2e8,6a9a988ae,44078254c,e,nX,1,100000.0,480.0,968.0,968.0,968.0,968.0,8520.0
T,Red,Triangle,30a15b6bd,0d50f61fd,09b286318,c028d33aa,f540d9987,k,ZS,1,177000.0,440.0,1525.0,769.0,769.0,756.0,2117.0
F,Blue,Star,e9f44a509,36282e811,47780f68a,678bfb662,43c7347c2,i,vy,0,200100.0,216.0,1802.0,901.0,901.0,793.0,7588.0
T,Red,Triangle,e7d9ca356,113deddc9,765a78e3e,558203f08,70c857a60,i,ke,0,120000.0,252.0,1340.0,1340.0,1340.0,0.0,9060.0
F,Red,Star,8266050c6,df184daf2,384a8e15d,f7be66f88,e6192b4d7,j,Kq,0,200000.0,484.0,2082.0,1362.0,1362.0,1362.0,11426.0
T,Blue,Circle,493de6347,3b9693870,31de4f0dc,f8984e6eb,ae7f7036e,l,on,1,127000.0,576.0,1252.0,936.0,936.0,504.0,7438.0
F,Blue,Circle,30a15b6bd,839a6bcdb,f1bd2fbf3,5f9ac896d,e8a18c72d,e,Bn,1,475000.0,840.0,3608.0,1518.0,1518.0,1107.0,22950.0
F,Green,Star,5b0f5acd5,d43e63dc9,1740266ee,b7f127f12,4b6f8e855,d,ZR,0,173000.0,497.0,1217.0,1217.0,1217.0,1188.0,9947.0
F,Blue,Polygon,f8faea16f,d166613dc,6e0e3ec45,2d9718918,aa7f29b41,l,AP,0,135000.0,180.0,1656.0,808.0,808.0,660.0,10410.0
T,Green,Trapezoid,0eb46e992,8bd314488,23cd7a725,d87e62538,b6fe1220d,j,GJ,0,153337.0,528.0,1224.0,1224.0,1224.0,1086.0,7018.0
T,Red,Circle,bd40c81f3,1abac47d0,85360f187,6196dcb02,2126a5dda,j,ex,1,286000.0,682.0,1593.0,1593.0,1593.0,1593.0,4923.0
T,Blue,Star,dc07effb0,2df6f79a2,9fce91b1e,3320ed3a6,b9fb74f65,e,Wv,0,315000.0,440.0,2727.0,1549.0,1549.0,853.0,10570.0
F,Red,Square,dbc448931,fe0cddc2c,a2ff76df0,68fce9db2,cea091b6a,j,CL,0,184000.0,484.0,1479.0,725.0,725.0,725.0,7472.0
T,Red,Circle,63f642dd9,5c4ee13e3,6c0aa2fd9,3cdbb21be,d3200932c,g,CZ,0,192000.0,666.0,1431.0,1431.0,1431.0,1431.0,9017.0
F,Green,Polygon,b0c8dba76,f461f837c,59fe57a1b,068ae176d,f4283614e,c,Qo,0,130000.0,380.0,1709.0,970.0,970.0,970.0,2522.0
T,Blue,Trapezoid,1f1702d2f,24a1bea30,55c29cb32,6091ae118,d23a3846c,k,PA,0,127000.0,352.0,864.0,864.0,864.0,864.0,7180.0
F,Blue,Trapezoid,5a466e166,498b2bdcb,6f3940b72,19bcc3b69,140493228,g,ri,1,148500.0,440.0,1456.0,855.0,855.0,855.0,2280.0
F,Green,Trapezoid,71583d387,508ff88dc,66dd9dc34,db3352558,4ca31c9fe,e,oC,0,311872.0,786.0,1726.0,1726.0,1726.0,1726.0,9416.0
T,Red,Polygon,f50eb07ae,ebd664cd6,2fb072e38,c6312c571,2599425e9,j,GJ,0,235000.0,795.0,3112.0,1360.0,1360.0,1360.0,25419.0
F,Green,Trapezoid,66669a44f,180a3d6cb,e700486e7,7ea9334a0,c27e99de1,l,qw,1,104000.0,0.0,2229.0,929.0,929.0,755.0,5520.0
F,Blue,Trapezoid,72f8028dc,e2559b9ab,a56be00d1,463a9480c,6281ebd35,f,dP,1,274900.0,856.0,1713.0,1713.0,1713.0,1713.0,9591.0
F,Red,Circle,0de4acd31,839a6bcdb,c9c278e4c,7b3d59ea8,5d49ea0b7,a,AP,0,140000.0,440.0,1121.0,1121.0,1121.0,1121.0,8546.0
F,Red,Triangle,5a466e166,b628a222c,e0570ce05,950a1d8c0,f5ab485a8,h,Sc,0,171500.0,473.0,1279.0,1279.0,1279.0,1196.0,10125.0
T,Green,Triangle,b7bb45938,cf8b12b4e,724d38d98,7df27c899,2c4b71fd6,a,Er,1,112000.0,398.0,1310.0,865.0,865.0,617.0,7000.0
F,Red,Star,4845cc770,9abb2ac1a,c7a066345,5e2b7ec61,51581df26,a,Xh,0,149000.0,420.0,848.0,848.0,848.0,848.0,4438.0
F,Blue,Polygon,c2843dc45,126a4f83d,1e141d08e,5e41b5542,5517aa6e8,h,Wv,0,110000.0,240.0,1284.0,720.0,720.0,720.0,3500.0
T,Green,Square,f9d17bb93,a406a5f12,6f3940b72,139b4f695,c2c560cd4,a,Eg,0,180500.0,500.0,1442.0,1442.0,1442.0,1424.0,11851.0
T,Blue,Triangle,e7d9ca356,dc0536549,c7858e014,7641286a3,12b054aa2,i,FI,1,143900.0,349.0,1696.0,1696.0,1696.0,1140.0,13673.0
T,Green,Trapezoid,63f642dd9,2bdc0a5d0,c425897ff,8238d2c23,f45a95ca3,a,nh,0,141000.0,312.0,1100.0,1100.0,1100.0,1100.0,12493.0
T,Red,Square,d1b1709e8,5cabda141,487b56d27,35f11fb6b,0bea11f8d,h,uy,0,277000.0,454.0,2062.0,1180.0,1180.0,1157.0,14364.0
F,Green,Trapezoid,778fdbe56,e0664a4d3,5897a17c6,d45643422,280f21d68,h,KR,0,145000.0,504.0,1092.0,1092.0,1092.0,1092.0,8250.0
T,Red,Triangle,e1558b071,b321e8ee3,ba636104c,e27ed45e9,2adbc74ae,d,od,1,98000.0,0.0,864.0,864.0,864.0,864.0,5604.0
F,Blue,Square,a5c276589,1abac47d0,968004140,6874814be,226f13e27,i,Ye,0,186000.0,460.0,1212.0,1212.0,1212.0,1212.0,10420.0
T,Blue,Trapezoid,2e7f4d636,df184daf2,31de4f0dc,bf65759ac,1ad346cfc,a,dB,1,252678.0,644.0,1852.0,932.0,932.0,900.0,8640.0
F,Blue,Square,0de4acd31,9218550d8,741721971,85a94c95a,bcb21cf46,l,Jt,0,156000.0,576.0,990.0,990.0,990.0,990.0,13568.0
F,Red,Square,6a2269152,29b650229,0ae0f174d,32987295f,5b2453cee,h,su,0,161750.0,299.0,1392.0,689.0,689.0,689.0,10900.0
F,Red,Trapezoid,5b1a9f841,f0c4b23ef,370b29add,bb103b1d8,6cb68a436,k,tP,1,134450.0,447.0,1236.0,1236.0,1236.0,1070.0,10011.0
F,Red,Triangle,924346656,29e27ff9d,5e43e6e8e,bc2b3468f,8690f9588,f,BE,0,210000.0,484.0,1436.0,1436.0,1436.0,1436.0,8450.0
T,Green,Trapezoid,4e28ceffa,520806ce2,f4ae29b7d,e87251003,733c66b96,f,sD,0,107000.0,210.0,1328.0,810.0,810.0,686.0,9906.0
T,Red,Trapezoid,321bf770e,508ff88dc,a380cef14,2c906f303,13a69f18f,i,Xi,1,311500.0,431.0,1954.0,1137.0,1137.0,798.0,15660.0
F,Green,Square,bd40c81f3,4f849ad2d,fdbaa2c22,3ebd2c505,bd863b61f,o,sD,0,167240.0,438.0,1248.0,1248.0,1248.0,1248.0,3010.0
F,Green,Star,dc07effb0,78500847e,6f86d86b7,1ef6c89ef,42ae959b2,b,Ed,1,204900.0,675.0,1498.0,1498.0,1498.0,1498.0,8990.0
T,Blue,Trapezoid,8d5d9f3db,1fe17a1fd,91cd074b1,6c61f47ce,a9704afbe,g,Bb,0,200000.0,390.0,2267.0,1010.0,1010.0,1010.0,8068.0
T,Green,Trapezoid,6cd0619e0,e550bcc1b,34b3a61c3,355dfde23,37c2b80b0,e,FI,0,179900.0,434.0,1552.0,811.0,811.0,713.0,11475.0
F,Red,Trapezoid,50f116bcf,34256b89f,9f6272571,17b88fbdb,6a223b1a0,e,mc,1,97000.0,576.0,864.0,864.0,864.0,864.0,10500.0
F,Red,Trapezoid,f8faea16f,309e105f1,352282217,60f23b85b,67b4698ac,i,hh,0,386250.0,968.0,2392.0,2392.0,2392.0,2392.0,13472.0
T,Red,Trapezoid,4e28ceffa,2f6efc190,1db7d5172,6055c51de,63bb5eb22,o,hp,0,112000.0,280.0,1302.0,630.0,630.0,630.0,1680.0
T,Red,Circle,f9d17bb93,df91d98af,009a419af,4bbe95f85,6c03553f9,l,aM,1,290000.0,721.0,2520.0,1214.0,1214.0,1203.0,9950.0
F,Blue,Polygon,475e79160,8bbe5580d,4f60079ba,5eb32eb38,d8f639673,l,lL,0,106000.0,280.0,987.0,483.0,483.0,483.0,1869.0
F,Blue,Square,91a20b464,cf8b12b4e,3212ff699,df68e43f2,d626506f9,b,MC,0,125000.0,336.0,912.0,912.0,912.0,912.0,8521.0
T,Red,Trapezoid,5b1a9f841,55a24a71b,027b6d692,087606369,30d1d0cc5,j,rZ,1,192500.0,430.0,1555.0,1555.0,1555.0,1373.0,3182.0
F,Green,Polygon,f0c1ceee4,29a854620,759cf06d7,e479ccef0,55bed39d9,f,rp,0,148000.0,312.0,1194.0,1194.0,1194.0,1194.0,8760.0
F,Green,Circle,3263bdce5,3e41282ec,b0aeeaef9,ec329560c,c1ad140e0,i,lx,1,403000.0,810.0,2794.0,1490.0,1490.0,1462.0,15138.0
T,Red,Star,908a1b9c9,77ad092c1,d62ddb2cc,7c0228662,17fde4af8,j,qo,1,94500.0,288.0,987.0,483.0,483.0,483.0,1680.0
T,Red,Square,3685a0904,afebf0803,b09ebe1d6,905ab519b,a778015ec,g,qv,0,128200.0,308.0,894.0,894.0,894.0,894.0,10650.0
F,Green,Trapezoid,2ff007c26,508ff88dc,88ca34db7,141536e9f,3b8558f21,k,Eg,0,216500.0,440.0,1960.0,860.0,860.0,860.0,7851.0
F,Blue,Trapezoid,bdb9fef4a,c023e914a,516654c4e,6d2a862e0,a61a67f79,f,mm,0,89500.0,264.0,987.0,483.0,483.0,483.0,1680.0
T,Blue,Polygon,ee55b9d67,cf8b12b4e,f654b0e9b,6127dc462,4d7772740,g,cp,0,185500.0,494.0,1414.0,1414.0,1414.0,1414.0,8773.0
T,Green,Square,83b38aa6b,dc0536549,594f72875,ad38d6c0d,825dd25d7,g,sD,1,194500.0,457.0,1744.0,1014.0,1014.0,996.0,9453.0
T,Blue,Triangle,f2d59cf51,edb3cf6c8,85360f187,99c9bebdf,2d610f52c,l,PQ,1,318000.0,818.0,1694.0,1694.0,1694.0,1694.0,12030.0
T,Red,Trapezoid,0de5598a9,4e6cc8696,7d4494d3b,e9d87009b,85e951af4,a,tM,0,113000.0,220.0,1487.0,798.0,798.0,735.0,8741.0
F,Blue,Triangle,2e7f4d636,b5f4a755a,24de1f87d,bbbc9dc68,08f9fd483,i,NV,0,262500.0,750.0,1566.0,1566.0,1566.0,1566.0,9000.0
T,Blue,Polygon,472efea17,2eadb68c5,aa148acce,96eb028f0,c0c4d23f2,g,Bd,1,110500.0,0.0,866.0,866.0,866.0,686.0,3880.0
T,Blue,Trapezoid,3aabfa2fc,bb219c9ac,88ca34db7,a101b24c2,1db51b1a1,l,ut,1,79000.0,352.0,1440.0,889.0,889.0,540.0,5000.0
F,Green,Trapezoid,527ded12a,9b1c3c8b7,fd9dd89aa,289126ec7,9fab706ab,i,Jc,0,120000.0,288.0,1217.0,626.0,626.0,626.0,10762.0
F,Blue,Triangle,527ded12a,20dc501c6,202a9d22a,abd59f78f,a58018e98,a,qK,0,205000.0,463.0,2110.0,1222.0,1222.0,948.0,8880.0
T,Red,Trapezoid,115a252ba,1869e63b0,fca9f7eb7,a5d155d6c,132d01b99,e,KR,0,241500.0,604.0,1872.0,1872.0,1872.0,1845.0,10400.0
T,Red,Trapezoid,6fec43dd8,a9925d0e5,6684bc03d,27edab94e,52f354514,e,Sc,0,137000.0,440.0,1928.0,908.0,908.0,1020.0,9142.0
F,Red,Triangle,6fec43dd8,fd9370b9e,b9b5e2958,2389ebd9c,8c2d294f6,h,Xi,0,140000.0,451.0,1375.0,1375.0,1375.0,1367.0,11310.0
T,Red,Polygon,3263bdce5,34256b89f,c75a7f5f8,1c142e92a,d05463242,g,CZ,0,180000.0,500.0,1668.0,840.0,840.0,840.0,11317.0
F,Green,Star,eb69430d6,32b4b12b1,765a78e3e,46ae3059c,ed5f2bf65,i,qv,0,277000.0,389.0,2144.0,1444.0,1444.0,1444.0,159000.0
F,Green,Star,b0faff28f,f497b97d7,d34f13683,ad9ef63f8,573026c9c,i,fO,0,76500.0,0.0,1306.0,1306.0,1306.0,728.0,5350.0
F,Blue,Trapezoid,39647c92a,ea64fbdeb,aad1364b6,b42c08fd7,7404124f7,k,ih,1,235000.0,538.0,1625.0,1625.0,1625.0,1573.0,4750.0
F,Green,Trapezoid,be5592604,fbbdfc611,e47776758,5b991c729,4f6e5ad4e,l,eQ,0,173000.0,520.0,1640.0,798.0,798.0,798.0,8366.0
F,Blue,Star,6cd0619e0,d44f7245a,d96e5093d,e27d4b326,5ddd26653,g,CU,1,158000.0,309.0,1302.0,1302.0,1302.0,1302.0,9350.0
T,Blue,Square,778fdbe56,40ac3fcd5,415af688c,fc8a592bb,b96c5e924,i,IK,0,145000.0,294.0,1314.0,1314.0,1314.0,1314.0,8400.0
T,Red,Star,b7bb45938,bc82e0ba0,1726041fb,047da626d,8988250d8,i,dQ,0,230000.0,429.0,2291.0,1005.0,1005.0,975.0,8738.0
T,Blue,Trapezoid,d1b1709e8,a028c07af,5b7119a76,b5dd3e5be,392467fdc,e,Dx,0,207500.0,673.0,1728.0,864.0,864.0,864.0,8791.0
T,Green,Polygon,05950689f,d9004c5c2,530f8ecc3,0e87f6993,5765166b4,g,Ob,0,220000.0,660.0,1604.0,1604.0,1604.0,1604.0,8814.0
T,Red,Trapezoid,c2843dc45,63d0e6105,5c1388f32,a9e540ca1,8fb3a3272,f,je,0,231500.0,564.0,1792.0,963.0,963.0,963.0,12435.0
T,Blue,Trapezoid,5a466e166,4daee3baf,06398415b,d3bcd5e12,b7404c1e0,h,Sc,0,97000.0,308.0,882.0,882.0,882.0,0.0,12702.0
T,Green,Trapezoid,3263bdce5,9a16c7c8f,bf4479f1c,e27ed45e9,15f472ad7,j,ut,0,176000.0,884.0,1382.0,1382.0,1382.0,1362.0,19296.0
T,Green,Trapezoid,d9becff68,9ceb19dd6,2bd9e23c6,76ba8e118,932ede7a3,h,nX,0,276000.0,868.0,2574.0,1482.0,1482.0,1482.0,9588.0
F,Green,Trapezoid,b0faff28f,063f4307d,69c5ba518,4b96c35d7,557cc5d14,j,aM,1,151000.0,492.0,1212.0,1212.0,1212.0,506.0,8471.0
T,Red,Circle,037bd73d8,85885b27e,1e141d08e,5807fe22a,3807016a0,i,MC,1,130000.0,484.0,1316.0,926.0,926.0,926.0,5500.0
T,Green,Trapezoid,568550f04,27828c378,352282217,71c01376f,34bc0b300,b,PZ,0,73000.0,504.0,764.0,764.0,764.0,680.0,5232.0
F,Red,Circle,9ad6558d1,3bac0bd8e,d12022685,5f4046b89,51c006823,l,Xi,0,175500.0,576.0,1422.0,1422.0,1422.0,1422.0,12090.0
F,Green,Trapezoid,81264f81f,7909ef46d,f16ff4894,940770e63,5f04125d3,f,sD,0,185000.0,413.0,1511.0,802.0,802.0,802.0,11207.0
T,Blue,Trapezoid,19db35594,8518cecf3,b3b7c8b11,a7d83e43a,164844815,g,Ye,0,179500.0,240.0,2192.0,1052.0,1052.0,720.0,8400.0
F,Blue,Polygon,005dd4ce3,5cbbea089,d62be8908,e27d4b326,ec99284d7,k,Zq,0,120500.0,924.0,778.0,778.0,778.0,740.0,6900.0
T,Red,Trapezoid,f2d59cf51,baef8ee7b,d7d3d1589,ef666ab49,7a8459b81,k,Wv,0,148000.0,504.0,1113.0,1113.0,1113.0,1143.0,7917.0
F,Blue,Circle,20b10a832,c103290d4,8c2d2f775,c9165c84a,ceeb57b7e,a,RP,0,266000.0,1053.0,1939.0,1095.0,1095.0,1095.0,10728.0
F,Green,Circle,b97f51ac4,cae4fb7f2,cab0b4ca9,a142509f1,b9c218099,i,YC,1,241500.0,439.0,1363.0,1363.0,1363.0,1385.0,39104.0
T,Blue,Star,0870880f6,5cbbea089,5b6f81645,c41696165,6129e3c81,a,Bn,0,290000.0,671.0,2270.0,1164.0,1164.0,1152.0,11764.0
T,Blue,Polygon,ddac78300,70a942fc1,1710fcc5e,3d650bab5,c95dd88d7,i,aM,1,139000.0,338.0,1632.0,1632.0,1632.0,1240.0,9600.0
F,Green,Trapezoid,72f8028dc,7d8bc814a,7cb99e265,938b6d859,3d3eee32d,k,XI,1,124500.0,264.0,816.0,816.0,816.0,816.0,8314.0
F,Blue,Trapezoid,2e7f4d636,efa38c99d,009a419af,87e4cd335,9f0110647,d,dN,0,205000.0,672.0,1548.0,952.0,952.0,952.0,7264.0
T,Red,Trapezoid,66669a44f,74e0be86d,6af6214b1,d0ead99a4,8a08a8782,e,us,0,201000.0,573.0,1560.0,1560.0,1560.0,1560.0,9196.0
T,Green,Star,dbfb714a4,20dc501c6,7c71e775e,b9023027b,8022f9312,j,qP,0,141000.0,400.0,864.0,864.0,864.0,864.0,19138.0
T,Green,Square,baab29d3d,f461f837c,9d6653dde,59ea7317d,8c4842749,h,Gb,0,415298.0,732.0,2121.0,2121.0,2121.0,2121.0,14450.0
T,Green,Square,bd7740b93,882ce2ad7,12b92841d,4949bdfb3,0d483ea49,d,NV,0,192000.0,505.0,2022.0,1156.0,1156.0,1160.0,10005.0
F,Red,Star,6cd0619e0,cebefe5b5,080f75dce,dddd242ad,98bbe18e2,g,tP,1,228500.0,575.0,1982.0,1175.0,1175.0,807.0,11287.0
F,Green,Trapezoid,640e1fdd5,0302f1ffc,b0304151b,89d396920,7650da40c,f,CZ,0,185000.0,572.0,1262.0,1262.0,1262.0,1262.0,7200.0
T,Blue,Circle,524b3f349,5c4ee13e3,29295065b,00405ddc2,ed60e5353,k,bF,1,207500.0,626.0,1314.0,1314.0,1314.0,1314.0,5063.0
F,Blue,Polygon,0dee9b39a,0b23e3352,13b9cdf40,6abe4c429,04c44a0d6,f,sV,0,244600.0,898.0,1468.0,1468.0,1468.0,1468.0,9612.0
F,Green,Square,81f9d3312,c79a72c72,3b3e2fcd8,f91f3b1ee,a16b1d8cd,l,uS,0,179200.0,529.0,1575.0,1575.0,1575.0,1575.0,8012.0
F,Green,Star,60a44c8f4,8fec7bc42,5387ed7d2,34cba6dfb,fefabaf8b,h,YC,0,164700.0,528.0,1250.0,625.0,625.0,625.0,4251.0
T,Red,Polygon,dbfb714a4,c73e4dfe1,695001688,4b7ec4f76,03c62e68b,j,xy,0,159000.0,440.0,1734.0,1085.0,1085.0,912.0,9786.0
T,Red,Trapezoid,6fec43dd8,08b282a6c,ecf835ab7,69fd1ead9,ad994da83,i,Bb,0,88000.0,0.0,858.0,858.0,858.0,858.0,8125.0
T,Blue,Trapezoid,3685a0904,3b9693870,31a7192b6,158a32205,d3c3db0c1,e,nX,0,122000.0,280.0,900.0,900.0,900.0,882.0,9819.0
F,Green,Star,8573fa81a,c75b3104a,d82d4d997,9b768b691,8691e6429,a,RG,0,153575.0,384.0,1396.0,698.0,698.0,698.0,8730.0
T,Green,Circle,ef38568df,e16557b2b,7a8c327a2,5b94f9f33,6cf0cb7ce,g,CZ,0,233230.0,685.0,1919.0,1079.0,1079.0,1079.0,15611.0
F,Red,Star,f0c1ceee4,adfb4cba3,759cf06d7,09c0c3498,b3f565f6e,e,sV,0,135900.0,0.0,1716.0,936.0,936.0,780.0,5687.0
T,Blue,Triangle,8dcf8adfb,6c0354890,5fee1e1d2,9531f3760,c88c10a63,i,RL,0,131000.0,281.0,1716.0,1148.0,1148.0,768.0,11409.0
F,Green,Polygon,640e1fdd5,01455237a,58c1a650c,e0dd41013,1617f3103,h,CU,0,235000.0,539.0,2263.0,1468.0,1468.0,795.0,16659.0
F,Blue,Polygon,c2843dc45,f36d9a851,519829759,46ae3059c,d77f8f9fa,h,ex,0,167000.0,418.0,1644.0,1644.0,1644.0,1416.0,9600.0
F,Green,Square,f50eb07ae,7d8bc814a,212cf5255,a846ab3ac,5e508a41a,o,bF,1,142500.0,588.0,1003.0,1003.0,1003.0,1003.0,7937.0
T,Blue,Triangle,35f65a9bf,031d49dfc,3fa1d9901,f711028cf,360fb7cd8,i,dZ,0,152000.0,282.0,1558.0,910.0,910.0,910.0,13710.0
T,Green,Star,372f6d6ce,cd225807c,59de9c26a,12128339c,dbc8fb63f,e,Kq,0,239000.0,576.0,1950.0,975.0,975.0,975.0,7399.0
F,Red,Trapezoid,81f9d3312,c0f1061ee,bba91045f,a1f7b04e6,c6550895a,i,Dx,0,175000.0,539.0,1743.0,1041.0,1041.0,702.0,11700.0
T,Green,Square,b7bb45938,dd1dbed78,5fee1e1d2,ff7aa8438,430677d1d,j,ZR,0,158500.0,300.0,1152.0,1152.0,1152.0,1092.0,14000.0
T,Red,Triangle,640e1fdd5,ea64fbdeb,c991c5808,72679c3c8,a70280052,l,yN,1,157000.0,375.0,1336.0,1336.0,1336.0,1165.0,15750.0
F,Green,Trapezoid,91bde92fa,c75b3104a,040a5f112,5680b6782,2846d79cd,e,Dc,0,267000.0,683.0,2452.0,1210.0,1210.0,1028.0,16226.0
T,Green,Square,af088d192,5786b10d7,bc46b66a9,cc19213ad,c3382acf4,l,xy,0,205000.0,843.0,1541.0,1541.0,1541.0,1541.0,13704.0
T,Green,Polygon,0de5598a9,b1faf70a1,9fce91b1e,32e87c9d3,324725131,i,dZ,0,149900.0,552.0,894.0,894.0,894.0,894.0,9800.0
F,Red,Trapezoid,e52fbf1c8,4e6cc8696,f1bd2fbf3,e6afc0613,a5949374d,a,Sc,1,295000.0,870.0,3493.0,1675.0,1675.0,1470.0,18386.0
T,Green,Square,f12246592,f425b1c8c,c90ea1419,67c393e7e,b29127fef,g,Nf,1,305900.0,888.0,2000.0,2000.0,2000.0,2000.0,10386.0
F,Red,Trapezoid,49f4b29cc,612641073,5a4aec916,ddc0d2426,f6bdc473a,c,oC,0,225000.0,746.0,2243.0,1122.0,1122.0,700.0,13474.0
F,Blue,Polygon,35f65a9bf,2df6f79a2,06398415b,a7c105119,208947c17,l,Fd,0,89500.0,0.0,1406.0,1035.0,1035.0,319.0,7920.0
F,Blue,Circle,0de4acd31,2ed5a94b0,caa9fe3d5,f0aebad14,95639ffa9,l,lx,1,82500.0,539.0,861.0,861.0,861.0,861.0,12342.0
T,Blue,Polygon,30a15b6bd,ea7a1aaf6,0208e33dd,1952abaa1,6563efc2d,a,cp,0,360000.0,708.0,1944.0,1944.0,1944.0,1896.0,12378.0
T,Red,Star,63f642dd9,d76a148ab,fcceb793d,6e3242852,d0cf04324,n,qv,1,165600.0,420.0,1501.0,697.0,697.0,697.0,7685.0
F,Green,Trapezoid,a9ed6dfea,c36cea1f7,a9fc363fb,42c269f3d,1d26e04e1,o,lF,0,132000.0,240.0,972.0,972.0,972.0,972.0,8000.0
F,Red,Trapezoid,b8d451029,71c68195d,37d630065,89a61e164,2e89cd6fe,j,ut,1,119900.0,410.0,1118.0,793.0,793.0,793.0,7800.0
T,Blue,Square,5d18641ff,90ba6c9a6,467a8a887,bd9834dfd,d02ffda8d,f,FI,1,375000.0,513.0,2036.0,2036.0,2036.0,2136.0,215245.0
T,Green,Trapezoid,a3471b9d9,612641073,c3112515d,fdcd0dada,4bcd85985,b,fh,0,178000.0,546.0,1641.0,832.0,832.0,728.0,9600.0
F,Green,Polygon,05950689f,b511f5bff,a85d5428c,5264eaa95,aaefb93ff,a,ex,0,188500.0,432.0,1432.0,716.0,716.0,716.0,7795.0
T,Green,Trapezoid,4e1b529f6,6046454de,cdc34b4e5,dbc89694c,e06eec279,l,uS,0,260000.0,484.0,2353.0,1153.0,1153.0,845.0,13005.0
T,Red,Star,f9d17bb93,c06f1b9f7,f359cfaa7,9c24b321d,24dcae1f9,g,fO,0,270000.0,1025.0,1959.0,1088.0,1088.0,1088.0,9000.0
T,Red,Trapezoid,e70a6270d,6f438920f,d22846583,9e4b23160,7523243e8,j,Fd,0,260000.0,656.0,2646.0,1372.0,1372.0,1347.0,9900.0
T,Blue,Star,b97f51ac4,c0f1061ee,7161622d8,a619cc437,6579d31a6,e,lF,0,187500.0,588.0,1472.0,1472.0,1472.0,1372.0,14115.0
F,Red,Trapezoid,159a7306f,f497b97d7,2dd9daf45,bc2b3468f,4004b4fae,l,fO,0,342643.0,840.0,2596.0,1249.0,1249.0,1249.0,16259.0
F,Blue,Triangle,8266050c6,6057ca561,e29db1304,40e778f41,5d483ecfa,b,QM,0,354000.0,872.0,2468.0,1136.0,1136.0,1136.0,12099.0
